319.975796	322.394478	
323.419788	324.734289	
330.386643	331.569694	
333.883215	336.012706	
336.985437	338.273648	
340.166529	342.374890	
343.610521	344.714702	
350.130445	351.208336	
356.466340	357.491650	
360.252102	361.987243	
366.640576	368.533457	
372.923890	374.711611	
375.631762	376.972553	
379.259784	381.100085	
382.046526	383.492477	
391.668672	393.640423	
398.162306	400.291798	
418.694810	420.377371	
425.135864	426.844715	
428.132926	429.447427	
431.603208	433.732699	
434.346153	436.196541	
438.254582	439.779403	
444.353888	446.438833	
447.166898	448.376239	
453.607952	454.817293	
460.206746	461.258347	
463.470131	465.659179	
466.384900	467.883431	
469.986633	471.511454	
482.632131	484.367272	
496.008399	498.640838	
