12.242946	12.546220	
40.113379	40.439023	
52.064925	52.441318	
52.889607	53.244855	
58.696214	58.962650	
89.192532	89.497030	
93.421671	94.009521	
112.435878	112.829188	
125.991000	126.624000	
157.040000	157.336000	
185.845265	186.204742	
218.720000	219.077836	
219.538812	220.019000	
267.057413	267.619889	
272.374000	272.629000	
273.328000	273.615000	
296.318823	296.737508	
311.501430	311.920115	
312.499507	313.015462	
314.474515	314.927000	
318.669820	319.003922	
335.878185	336.220745	
340.783986	341.177296	
345.249956	345.664412	
364.949284	365.249553	
398.905037	399.247598	
401.992308	402.491347	
408.708181	409.036181	
415.504406	415.724321	
485.123000	485.592000	
486.086000	486.521000	
494.226000	494.481000	
495.188000	495.706000	
503.995000	504.250000	
504.669000	504.990000	
532.388000	532.898000	
594.816000	595.153000	
646.612000	646.933000	
688.047000	688.376000	
696.919000	697.183000	
