2.961783	3.428489	
4.685003	5.528662	
6.749276	7.341633	
8.364794	8.885350	
9.441806	10.231615	
14.593514	15.257672	
16.119281	16.657787	
16.873190	17.483497	
24.178922	24.753329	
25.866241	26.368847	
29.402431	30.174290	
32.400115	32.974521	
35.828603	36.528661	
43.439489	44.013895	
45.539662	46.149969	
48.986101	49.973362	
54.819917	55.412274	
56.955991	57.440646	
59.881874	61.084537	
62.610305	63.400113	
66.254196	66.702951	
67.797913	68.282568	
71.280252	72.195712	
72.931671	73.434276	
74.708741	75.444699	
76.611462	77.096118	
83.270987	83.719742	
84.455700	84.850605	
85.766065	86.322521	
97.720900	98.151705	
100.682683	101.364791	
