8.763104	9.259597	
38.750647	39.827054	
44.386488	45.305000	
62.969801	64.276867	
81.422490	82.498897	
87.957817	89.187997	
94.031828	95.723324	
100.171578	102.033428	
106.299184	107.019099	
123.402358	124.324992	
129.783912	130.783433	
231.504360	233.580288	
245.838585	247.849383	
250.802798	253.416929	
259.045303	259.641095	
264.928747	266.393402	
268.478673	270.340523	
277.936868	279.426347	
282.403028	284.555841	
291.069112	292.062098	
308.390565	312.465533	
318.326586	319.493345	
325.153367	326.419424	
332.079446	333.221381	
339.005526	339.998512	
498.950796	500.167204	
546.241769	547.607125	
550.635733	551.728018	
570.445810	573.151698	
609.321224	611.108599	 
611.629917	614.832298	
623.496103	624.588388	
625.904095	627.170153	
628.461035	629.032002	
632.854999	633.450791	
637.100016	637.745457	
639.334235	640.426520	
661.428180	662.669413	
663.662400	664.605737	
689.728290	690.994348	
692.334879	693.278216	
694.569099	695.735857	
709.637666	711.176795	
712.318729	713.088293	
736.994439	738.334970	
742.331740	743.647447	
753.279414	755.166088	
788.753850	790.094381	
794.761417	796.126773	
800.570387	802.233639	
806.602779	808.290856	
812.684820	813.950878	
818.320017	819.908795	
824.153812	825.121973	
829.962782	831.154365	
863.773966	865.188971	
880.580259	882.094563	
886.538177	887.978007	
892.098900	893.439432	
897.858221	899.223577	
