102.454083	103.620472	
104.974988	106.141376	
106.969136	108.323652	
110.957433	112.086196	
113.365461	114.306098	
122.357942	123.298579	
145.986721	147.679866	
166.342086	167.847104	
171.873026	173.942426	
183.160659	184.439924	
192.040264	193.470031	
203.403148	204.720038	
209.799473	210.965862	
232.750994	233.842132	
234.669891	237.303673	
240.652337	242.082104	
244.603009	247.086288	
248.102175	249.607193	 
252.240974	253.783617	
273.762727	275.041992	
297.617259	299.159902	
302.884821	304.013584	
306.722616	307.964256	
311.501047	312.780312	
317.746871	319.214263	
325.648214	327.153232	
338.591367	340.134010	
350.330505	351.835523	
354.003622	355.417715	
374.121102	375.561877	
453.867752	456.063525	
457.072358	458.112917	
535.914862	536.734617	
538.286296	539.252436	
541.731198	542.851801	
545.359816	546.507099	
550.729007	551.870809	
568.065354	570.359921	
572.360996	573.908495	
594.586276	595.760241	
598.918893	600.880450	
603.310966	604.564974	
673.748829	674.869431	
713.981701	714.642188	
716.227357	717.170910	
718.303173	719.303339	
721.624480	722.719001	
776.996966	777.732937	
781.091986	781.960054	
784.658616	785.602169	
787.545888	788.659280	
790.904936	791.942844	
858.538810	859.425750	
860.539142	861.256243	
862.412792	863.503930	
864.942965	866.036886	
867.087400	867.993210	
869.025159	870.238884	
872.200199	873.053992	
897.228957	898.536326	
900.003782	900.857574	
902.485115	903.312227	
905.073173	906.273819	
