36.905359	37.959890	
42.810733	43.907445	
61.078445	62.512608	
67.110364	68.417982	
73.564094	74.702988	
92.376930	93.726730	
98.661936	99.758648	
104.736036	105.917111	
121.566353	123.042697	
769.229079	770.650536	
780.853434	782.274891	
798.826962	800.406358	
804.955019	806.344888	
810.735609	812.125477	
822.328376	823.844596	
828.014202	829.435659	
833.605264	835.058309	
839.069975	840.649371	
844.724213	846.303609	
850.504803	852.052611	 
856.064277	857.580497	
862.002806	863.487439	
867.814984	869.141677	
873.184088	874.605545	
878.806738	880.165019	
884.808444	886.103548	
890.495112	891.790217	
896.402053	897.476043	
