0.229554	1.721653	
5.469914	6.441208	
9.559570	10.224139	
13.739209	14.914985	
18.024213	19.119140	
22.041404	22.806584	
25.662589	26.582762	
29.445521	30.672418	
33.247040	35.466060	
39.062403	39.942359	
47.058526	48.015001	
54.748578	55.666793	
58.497957	59.492690	
66.763629	69.473026	
72.693630	73.716044	
76.732165	77.856820	
80.821821	81.741993	
84.858383	85.738340	
88.847770	89.716822	
92.663212	93.696204	
97.180443	99.736478	
103.110444	103.928375	
107.392914	108.272870	
111.792695	112.634392	
115.788377	116.606308	
123.576456	124.609448	
127.801740	129.642085	
133.169413	134.089586	
137.310190	137.974759	
163.442297	164.398771	
167.268193	168.760293	
171.055831	172.012305	
175.111281	176.641640	
181.768341	182.954369	
185.441201	186.588970	
189.152321	190.300090	
195.005943	195.809381	
198.793580	201.395190	
204.188094	205.450640	
212.145959	212.911138	
219.032572	220.027305	
233.991827	235.943035	
239.156788	240.419333	
241.796656	243.633086	
255.455107	258.248011	
268.616190	269.878736	
278.027896	279.940844	
