45.996004	46.280108	
46.566929	46.851071	
47.191383	47.488470	
47.813195	48.087472	
48.451087	48.740551	
49.078259	49.201549	
49.700169	49.828721	
50.321882	50.622067	
50.959775	51.270681	
51.637152	51.958779	
52.323289	52.596672	
52.971903	53.068391	
53.588354	53.877818	
54.373455	54.504498	
54.992982	55.217929	
55.582439	55.716450	
56.182808	56.348982	
56.659888	56.826062	
57.276339	57.608686	
57.876709	58.117929	
60.267466	60.567651	
60.862476	61.194823	
61.462845	61.645100	
62.031052	62.358039	
77.040284	77.187713	
77.687531	77.834959	
78.330351	78.492162	
78.981193	79.319199	
79.639226	79.775867	
80.296199	80.485213	
80.949874	81.131013	
83.693300	84.087660	
84.624501	84.839237	
85.491116	85.682845	
86.258032	86.534122	
95.376647	95.638320	
96.075076	96.470137	
97.162847	97.314378	
97.915087	98.331796	
107.119682	107.347214	
107.837282	108.143574	
