3.692897	4.545104	
6.096558	6.795805	
7.367469	7.733456	
9.177614	9.789455	
10.438574	10.748867	
12.191637	12.814671	
14.137897	14.771589	
15.467015	15.769352	
17.044141	17.699685	
18.421974	18.733491	
20.106997	20.843310	
22.179235	22.834779	
23.420404	23.731921	
24.910668	25.697321	
26.252375	26.521413	
27.838279	28.532112	
30.002059	30.854266	
32.558680	33.301630	
33.983657	34.281014	
35.725320	36.390833	
37.759328	38.283763	
38.996247	39.321924	
40.621870	41.277414	
42.068936	42.380453	
43.725639	44.405312	
45.996004	46.280108	
46.566929	46.851071	
47.191383	47.488470	
47.813195	48.087472	
48.451087	48.740551	
49.078259	49.201549	
49.700169	49.828721	
50.321882	50.622067	
50.959775	51.270681	
51.637152	51.958779	
52.323289	52.596672	
52.971903	53.068391	
53.588354	53.877818	
54.373455	54.504498	
54.992982	55.217929	
55.582439	55.716450	
56.182808	56.348982	
56.659888	56.826062	
57.276339	57.608686	
57.876709	58.117929	
60.267466	60.567651	
60.862476	61.194823	
61.462845	61.645100	
62.031052	62.358039	
77.040284	77.187713	
77.687531	77.834959	
78.330351	78.492162	
78.981193	79.319199	
79.639226	79.775867	
80.296199	80.485213	
80.949874	81.131013	
83.693300	84.087660	
84.624501	84.839237	
85.491116	85.682845	
86.258032	86.534122	
88.726724	90.038955	
92.431421	93.301408	
95.376647	95.638320	
96.075076	96.470137	
97.162847	97.314378	
97.915087	98.331796	
100.309560	102.035035	
103.644512	105.116241	
107.119682	107.347214	
107.837282	108.143574	
112.126890	114.403357	
115.795337	117.477313	
123.813722	126.590432	
127.953413	129.693388	
136.198193	138.849600	
140.273391	142.003783	
